"","lon","lat","year","catch","area","effort"
"8816",163.77705890207,20.879683643464,1998,0,1,1
"8817",159.073835128757,31.3270033467974,1998,17.8587929356952,1,1
"8818",141.661930800494,39.2286947319404,1998,0,0,1
"8819",166.149278013571,22.7492838791547,1998,7.37789243368481,1,1
"8820",171.176372427411,22.2166082766095,1998,35.0482291251952,2,1
"8821",154.925263262242,28.9811302637561,1998,7.75523302307445,1,1
"8822",162.854523952667,36.983574494609,1998,69.239824408415,1,1
"8823",146.162854467187,19.9590124901434,1998,0,0,1
"8824",161.421394680877,27.3924363359721,1998,27.7322025570613,1,1
"8825",159.969419888735,34.6262099669604,1998,58.9548369913238,1,1
"8826",161.228942453779,27.402807499511,1998,44.1452279172083,1,1
"8827",147.459862764475,23.9695743579278,1998,0,0,1
"8828",154.747486002506,40.4570389411527,1998,0,1,1
"8829",146.921054435656,34.3837405389466,1998,0,0,1
"8830",161.248809968168,44.2304823826814,1998,12.3700780617948,1,1
"8831",153.336460110871,33.0735578146102,1998,0,1,1
"8832",158.278781632817,15.9935835267705,1998,0,1,1
"8833",148.239575179931,20.759127268299,1998,0,0,1
"8834",156.818145889975,31.0433152407499,1998,43.2459294267043,1,1
"8835",150.177182243392,28.7597459392283,1998,0,1,1
"8836",155.026135309757,42.3790378494611,1998,15.531959672656,1,1
"8837",172.188128648112,20.2440444395874,1998,0,2,1
"8838",161.481378782633,33.2672957805127,1998,62.2296490169321,1,1
"8839",142.843141854234,30.5756543690412,1998,0,0,1
"8840",157.245088033847,24.9251423305655,1998,15.2148418125024,1,1
"8841",140.788835269598,38.6500404717339,1998,0,0,1
"8842",156.005376444365,31.298195632427,1998,51.7301790713085,1,1
"8843",166.005422666106,11.0214552794735,1998,0,1,1
"8844",152.057097068403,43.285095533168,1998,0,1,1
"8845",158.85529743521,34.6400565141473,1998,29.8168839456774,1,1
"8846",155.375456878204,39.7651529012889,1998,0,1,1
"8847",153.111941177453,36.3963548726106,1998,3.86027923665224,1,1
"8848",132.886874466844,9.85312190098804,1998,0,0,1
"8849",153.924867339564,39.5508579305675,1998,0,1,1
"8850",155.698678024648,12.7047507041152,1998,0,1,1
"8851",142.28054052819,18.6339859005878,1998,0,0,1
"8852",150.758393013308,7.92924514093746,1998,0,1,1
"8853",148.907913201039,27.3618858481754,1998,13.0141429628771,0,1
"8854",144.948877848389,16.2288473552806,1998,0,0,1
"8855",159.478297070322,17.1381532510156,1998,0,1,1
"8856",173.994370171746,48.8520268639468,1998,0,2,1
"8857",158.820107759549,18.2350829998773,1998,0,1,1
"8858",168.515475450157,9.60150267128889,1998,0,1,1
"8859",155.294625551035,33.6051152133949,1998,63.5728337424292,1,1
"8860",152.03775438369,42.0936190861152,1998,0,1,1
"8861",167.488243839372,43.1294295499878,1998,9.02435297910599,1,1
"8862",169.388379506478,23.2895099398689,1998,0,1,1
"8863",154.140431689911,37.6379414254885,1998,6.83520860008114,1,1
"8864",145.0276076387,49.4893219875537,1998,0,0,1
"8865",151.709956579157,47.8919795722082,1998,6.21018524499309,1,1
"8866",136.407019004319,28.8841727148608,1998,0,0,1
"8867",152.223706414705,53.8994447721677,1998,0,1,1
"8868",152.330097511669,37.3361346112831,1998,0,1,1
"8869",167.300251620027,24.7353175190828,1998,0,1,1
"8870",140.700167550614,32.6036723134509,1998,0,0,1
"8871",157.723704496573,26.5249962755054,1998,6.88970934216923,1,1
"8872",174.135428023587,15.8818992125678,1998,0,2,1
"8873",156.106692012579,25.5315170730434,1998,0,1,1
"8874",157.997635485579,33.0163913977252,1998,9.8942126374415,1,1
"8875",159.24239780288,19.7211977670841,1998,0,1,1
"8876",136.948517993719,29.2653519210545,1998,0,0,1
"8877",148.016473076695,45.5035471856771,1998,0,0,1
"8878",152.877142438776,25.5689515789267,1998,15.7998492056203,1,1
"8879",149.319525224082,34.6956132101486,1998,0,0,1
"8880",158.964531955822,12.6055284384098,1998,0,1,1
"8881",149.006239689073,39.9469604510989,1998,0,0,1
"8882",136.636266992441,35.9581392949241,1998,0,0,1
"8883",156.635136992284,29.1450618939647,1998,0,1,1
"8884",148.318296816824,32.0820100278096,1998,13.6909757037415,0,1
"8885",171.824475747137,34.773948124092,1998,210.345470354169,2,1
"8886",163.880114230713,28.6739401984783,1998,40.1524337341897,1,1
"8887",145.957776181713,33.7121733889537,1998,0,0,1
"8888",147.391547792495,29.6968593013149,1998,7.30810258209063,0,1
"8889",140.919825372666,47.5305905152324,1998,0,0,1
"8890",155.320525587707,43.3547269124959,1998,0,1,1
"8891",156.317252569269,36.6535198030461,1998,33.7612224347972,1,1
"8892",165.197129074451,31.7272864710611,1998,92.0152563463024,1,1
"8893",158.371725779114,27.5310179967181,1998,16.6057842215988,1,1
"8894",144.242422593694,26.9596981323191,1998,0,0,1
"8895",147.177072473277,25.6933240964791,1998,0,0,1
"8896",160.695745664186,26.3675210549639,1998,23.9920462530006,1,1
"8897",161.285837247609,45.8423352923956,1998,9.84432471318639,1,1
"8898",145.98454970717,42.3244745800055,1998,13.2873617138517,0,1
"8899",159.643452539236,35.8696433810848,1998,26.8008938501212,1,1
"8900",151.246012049975,31.8774990760249,1998,0,1,1
"8901",155.839038788945,16.6166087753285,1998,0,1,1
"8902",174.417439990625,35.9339749003106,1998,254.384733495753,2,1
"8903",155.97357135336,30.9132813869217,1998,40.5247878437794,1,1
"8904",141.756928616309,6.35996155544433,1998,0,0,1
"8905",145.131499546068,35.6536230329736,1998,0,0,1
"8906",156.684872803999,33.1644672613072,1998,21.8888105994861,1,1
"8907",164.245731640473,20.7787418831163,1998,0,1,1
"8908",153.655392607112,33.840277805468,1998,16.571103613299,1,1
"8909",163.801246859283,25.7633517257208,1998,5.34175821983861,1,1
"8910",140.545201325788,24.4012848955401,1998,0,0,1
"8911",140.254851201008,22.3036432207677,1998,0,0,1
"8912",150.867282363724,29.9369738325062,1998,13.2599220970056,1,1
"8913",149.13909220331,22.2420947795358,1998,0,0,1
"8914",140.146741985146,28.1681152279045,1998,0,0,1
"8915",150.303370521471,22.4192260826654,1998,0,1,1
"8916",158.679048896059,16.6542226927724,1998,0,1,1
"8917",161.336406271874,40.3931728247905,1998,6.76015451214372,1,1
"8918",150.874738341177,40.2771294109885,1998,0,1,1
"8919",170.998821493558,26.1630391364101,1998,36.7995755741221,2,1
"8920",162.434538086093,16.3529929328217,1998,0,1,1
"8921",142.742424994769,20.7307770788864,1998,0,0,1
"8922",142.196922454582,20.1650124723166,1998,0,0,1
"8923",154.490314577141,36.514509382667,1998,9.12150093016207,1,1
"8924",155.078143241572,36.7157999133599,1998,23.5858594684641,1,1
"8925",150.657357276285,10.6000967629401,1998,0,1,1
"8926",171.370634491269,33.0127227690974,1998,225.870309417595,2,1
"8927",165.414727947872,35.6932142213145,1998,191.772408604099,1,1
"8928",137.691073411084,27.9262811312138,1998,0,0,1
"8929",167.395863394029,31.4584151717137,1998,72.1499075047216,1,1
"8930",167.043349648962,36.2048567180508,1998,191.166751333054,1,1
"8931",142.749567944895,27.3042976317445,1998,0,0,1
"8932",143.910144389497,23.1588157446328,1998,0,0,1
"8933",141.352328675212,32.2344562403003,1998,0,0,1
"8934",164.687961321927,38.2101916433726,1998,77.0274135070195,1,1
"8935",153.680575092711,32.164158514896,1998,0,1,1
"8936",156.125144223659,27.8346397584414,1998,11.7533504207016,1,1
"8937",152.464774901314,30.1518476139316,1998,0,1,1
"8938",133.658861204269,31.2259991157913,1998,0,0,1
"8939",161.564849298603,25.6062326749949,1998,0,1,1
"8940",158.366988155645,23.1907441480918,1998,0,1,1
"8941",145.672843593469,13.7930455716754,1998,0,0,1
"8942",152.896768166838,28.3800857005351,1998,14.0884550793712,1,1
"8943",148.199829096368,21.7159974345233,1998,0,0,1
"8944",165.696254813935,25.3360782410452,1998,13.5939586827642,1,1
"8945",157.639875801277,27.7921821152916,1998,11.0385837279149,1,1
"8946",146.092004250162,17.9453310960916,1998,0,0,1
"8947",140.299709943456,22.2076206293257,1998,0,0,1
"8948",157.22310130433,17.8244584660167,1998,0,1,1
"8949",171.570451490816,13.3499347141307,1998,0,2,1
"8950",151.839797959962,22.9872435765446,1998,0,1,1
"8951",148.264372811769,17.4347558168545,1998,0,0,1
"8952",154.041024700083,13.8912370255409,1998,0,1,1
"8953",165.88656293659,42.8717017615061,1998,43.4328463639185,1,1
"8954",154.248411029615,22.3890755470441,1998,0,1,1
"8955",179.441641252279,31.486276300883,1998,215.53496597007,2,1
"8956",162.480202944419,30.8379170828713,1998,30.9546456686762,1,1
"8957",144.938191381815,13.7798954546296,1998,0,0,1
"8958",152.296967013382,39.5919327582278,1998,0,1,1
"8959",147.812572205134,37.4341252906778,1998,0,0,1
"8960",160.123816181711,35.648955772143,1998,56.4166604066259,1,1
"8961",147.425636560435,26.3050549220236,1998,0,0,1
"8962",152.260093527099,27.5256936317312,1998,0,1,1
"8963",142.559908245363,23.38625229674,1998,0,0,1
"8964",149.564969141564,18.8629892851525,1998,0,0,1
"8965",170.465090676048,13.5173034409239,1998,0,2,1
"8966",137.319057819536,32.1889556761618,1998,0,0,1
"8967",134.643325214832,39.0641413078181,1998,0,0,1
"8968",159.041827261975,37.6340421253616,1998,32.0325204102272,1,1
"8969",170.196597033949,36.8341078582126,1998,178.939310295972,2,1
"8970",156.298902906205,20.7190729224388,1998,0,1,1
"8971",154.102848160387,42.4554428085322,1998,9.00695368855478,1,1
"8972",152.69331900012,33.8580887408496,1998,0,1,1
"8973",159.559232357897,25.7970255204987,1998,0,1,1
"8974",147.487505763473,40.9416444528941,1998,0,0,1
"8975",176.548731392069,41.3877514473424,1998,190.186140993408,2,1
"8976",153.791039808507,43.4709219726012,1998,0,1,1
"8977",159.223357335115,30.270763563882,1998,39.1795548736002,1,1
"8978",148.610351982828,32.2885368492973,1998,8.10051703064251,0,1
"8979",158.428517371704,47.4590199125809,1998,0,1,1
"8980",145.374773804619,31.1199309643001,1998,0,0,1
"8981",150.260603561173,31.0666069296372,1998,0,1,1
"8982",147.852395694066,28.6132056327588,1998,0,0,1
"8983",153.793534576993,30.0202816590543,1998,8.53264328660243,1,1
"8984",142.309726453533,21.4431341638348,1998,0,0,1
"8985",159.193705484178,29.6000353236472,1998,27.9715035671571,1,1
"8986",165.231004436988,47.0326092533128,1998,13.3426521840297,1,1
"8987",163.627211394797,25.5432038547616,1998,8.65572394841266,1,1
"8988",163.897759585013,29.9752051255988,1998,89.3111395796222,1,1
"8989",158.700117311961,37.3613093316238,1998,24.3997362110734,1,1
"8990",130.35644904923,24.5646774691609,1998,0,0,1
"8991",154.459036175157,31.6542858046885,1998,0,1,1
"8992",153.962915669864,25.6080706998563,1998,0,1,1
"8993",159.299289322475,19.4037967065,1998,0,1,1
"8994",141.85719665627,39.1246773528326,1998,0,0,1
"8995",162.430916252867,13.1528664903859,1998,0,1,1
"8996",139.358777512228,26.6167326402381,1998,0,0,1
"8997",153.025337031752,20.7578313046197,1998,0,1,1
"8998",157.440957648456,43.9149438363872,1998,0,1,1
"8999",170.228513736962,19.6387040861359,1998,0,2,1
"9000",157.90370913191,35.3741732764826,1998,0,1,1
"9001",136.413256564061,35.9131409214533,1998,0,0,1
"9002",168.59531590344,33.1873209556141,1999,100.8637335673,1,1
"9003",165.304102473372,34.4894629904984,1999,85.0824096929865,1,1
"9004",155.117209215862,38.86030051422,1999,0,1,1
"9005",163.421476963797,22.592213099319,1999,7.22145252769783,1,1
"9006",177.221416705742,44.8312457638819,1999,60.023946658777,2,1
"9007",170.563737153686,39.2101901599257,1999,153.217230382733,2,1
"9008",150.342212896828,54.1171393331591,1999,0,1,1
"9009",160.955344577541,18.2748275298791,1999,0,1,1
"9010",155.200198134999,32.5389313434298,1999,16.7099646869915,1,1
"9011",152.027691158249,29.0495635976404,1999,0,1,1
"9012",138.432803253581,35.2317355038581,1999,0,0,1
"9013",156.840302305413,30.9903025438069,1999,15.1927255110115,1,1
"9014",167.98533803915,21.1328159743724,1999,14.6126803177499,1,1
"9015",165.0763600989,47.2342929172721,1999,0,1,1
"9016",164.0104011442,31.0187605377281,1999,48.2255004709865,1,1
"9017",164.554373830328,16.2152467571787,1999,0,1,1
"9018",158.992430375204,29.4430794957965,1999,8.25045722118445,1,1
"9019",155.103714920854,43.7884097989515,1999,0,1,1
"9020",155.103201882904,36.7433370596577,1999,9.01700719179182,1,1
"9021",172.109884383077,42.2856858798104,1999,60.2739278669522,2,1
"9022",137.039032158929,51.8180326055256,1999,0,0,1
"9023",164.719048442414,24.7290117145827,1999,29.2439942288163,1,1
"9024",149.165528183889,15.3496196863512,1999,0,0,1
"9025",162.852486853152,33.5620626596268,1999,161.078992634714,1,1
"9026",168.318990258077,29.3778020944559,1999,89.8490971121796,1,1
"9027",151.079777426204,15.5779676803959,1999,0,1,1
"9028",141.132063044649,11.3042732391329,1999,0,0,1
"9029",156.446612259657,29.1419615106524,1999,28.6817972940128,1,1
"9030",161.38031824389,63.1406923270101,1999,0,1,1
"9031",150.60258348904,28.4123774683208,1999,0,1,1
"9032",162.775420412227,30.9482193874545,1999,28.1526305096918,1,1
"9033",168.540015700346,41.7514261073887,1999,111.895355547314,1,1
"9034",169.251125355911,44.7994522722795,1999,22.6188261667799,1,1
"9035",166.988577371225,19.5821419914293,1999,13.4336221582958,1,1
"9036",155.220320509064,16.5930360606152,1999,0,1,1
"9037",144.443332254612,32.2622587890477,1999,0,0,1
"9038",147.955855457601,15.1423004355596,1999,0,0,1
"9039",156.645642754761,39.4119887866562,1999,0,1,1
"9040",187.586193315478,40.5084420457105,1999,88.1689512969327,2,1
"9041",161.58901916887,20.3362712029832,1999,0,1,1
"9042",164.58372298213,20.9929008133613,1999,0,1,1
"9043",161.038274546344,21.9908501349308,1999,0,1,1
"9044",153.021315787835,20.1346529722293,1999,0,1,1
"9045",147.564275365249,36.1685597584477,1999,0,0,1
"9046",144.71398329852,22.6647396488088,1999,0,0,1
"9047",152.53661557007,25.7873433198167,1999,0,1,1
"9048",164.78599730323,42.1535590324135,1999,68.1721798759132,1,1
"9049",131.002040082332,33.7046314122655,1999,0,0,1
"9050",165.846250615453,31.6587269188364,1999,59.325808376976,1,1
"9051",158.86021261543,30.2008741734719,1999,46.3878186353759,1,1
"9052",154.693308667451,46.9939346759233,1999,0,1,1
"9053",148.939754505021,31.8443596772004,1999,0,0,1
"9054",169.578893009571,6.61738215706045,1999,0,1,1
"9055",160.76957309423,24.0725883966224,1999,18.0944915038313,1,1
"9056",158.170335465638,32.11396442645,1999,27.6441289051006,1,1
"9057",163.889257874726,22.0190726292353,1999,19.3129330858101,1,1
"9058",149.330413235457,26.7065234416259,1999,0,0,1
"9059",158.909895842903,36.3451861056517,1999,15.9465493699642,1,1
"9060",164.360461893122,30.0758014509118,1999,15.7837271255231,1,1
"9061",138.951958237648,37.5472783174192,1999,0,0,1
"9062",160.954874227138,40.2324240901396,1999,25.3600385073332,1,1
"9063",160.927974705056,32.289367288732,1999,19.5964305912319,1,1
"9064",146.31454745657,35.4619856703447,1999,0,0,1
"9065",154.387392757206,3.46343544763962,1999,0,1,1
"9066",173.651736463371,28.6735754657166,1999,160.313843685024,2,1
"9067",164.599692349722,47.8045154347707,1999,0,1,1
"9068",151.942413521405,23.5465943282428,1999,0,1,1
"9069",155.027652724277,32.2177302705407,1999,17.2387922474384,1,1
"9070",155.688161557682,24.5452805199433,1999,0,1,1
"9071",175.243656521767,35.5621775725097,1999,303.651047280036,2,1
"9072",155.880101028018,30.1621149259883,1999,6.88512306577212,1,1
"9073",163.274454515579,27.746535407976,1999,10.4435381148219,1,1
"9074",171.900206493269,39.9833986287726,1999,106.555710358256,2,1
"9075",153.774261293167,15.4878718991403,1999,0,1,1
"9076",164.513274055665,24.4286246858994,1999,0,1,1
"9077",155.191126190156,38.4102577200469,1999,0,1,1
"9078",154.009361550059,30.2262626574437,1999,9.63693131567807,1,1
"9079",176.295967814571,26.3771532620403,1999,142.192732028008,2,1
"9080",170.96155134293,41.7018986285394,1999,102.306526829514,2,1
"9081",154.979124483973,33.754386924283,1999,11.1805052739534,1,1
"9082",177.500458756496,24.5652108883766,1999,49.8537314543535,2,1
"9083",136.456516192903,36.2543866125999,1999,0,0,1
"9084",160.344446077644,31.1620019731587,1999,14.0649149940259,1,1
"9085",167.955770625381,19.6211339209935,1999,0,1,1
"9086",157.32664003032,31.59050754347,1999,27.5399942080123,1,1
"9087",156.770894924882,28.0352652047385,1999,0,1,1
"9088",158.182265467228,24.0605074820534,1999,0,1,1
"9089",148.959099149523,45.7733628958386,1999,0,0,1
"9090",138.261972381984,51.153745655631,1999,0,0,1
"9091",152.045216443398,26.5376082552353,1999,0,1,1
"9092",156.815559127464,41.0387630401221,1999,19.9301373774501,1,1
"9093",157.819230118744,30.3447798300948,1999,10.4119544498636,1,1
"9094",144.212347732898,33.5859386847046,1999,0,0,1
"9095",151.009118567145,15.8754628724134,1999,0,1,1
"9096",168.79851878465,21.0427942176275,1999,0,1,1
"9097",160.690694212222,25.0393789031949,1999,0,1,1
"9098",167.201555234285,22.7552496105526,1999,0,1,1
"9099",161.3936413701,37.9609936168326,1999,23.1969747690845,1,1
"9100",148.686091747407,20.2956364388696,1999,0,0,1
"9101",167.213145143845,31.5026921765539,1999,162.599721452908,1,1
"9102",144.788808009218,23.1330235333699,1999,0,0,1
"9103",153.193218404114,37.5679656747138,1999,11.9960272701337,1,1
"9104",152.139456702191,30.0911455397416,1999,0,1,1
"9105",159.55511120704,13.3924893517011,1999,0,1,1
"9106",154.486848033596,16.6464649170693,1999,0,1,1
"9107",158.630008400113,43.5816429483859,1999,0,1,1
"9108",161.794320126473,44.0305993521862,1999,10.5618859080664,1,1
"9109",142.594376271949,27.5573023623609,1999,0,0,1
"9110",147.742749914348,39.1190056510126,1999,7.26209920615283,0,1
"9111",151.301044949077,25.8615737398513,1999,0,1,1
"9112",156.107708710773,47.0975427856345,1999,0,1,1
"9113",138.328428807419,9.44549123689992,1999,0,0,1
"9114",158.276129935283,24.5576404873523,1999,0,1,1
"9115",150.072320197158,27.8721671913322,1999,0,1,1
"9116",155.844404183709,31.8862957090918,1999,29.6330156604476,1,1
"9117",157.870302730402,27.4518548895725,1999,19.4692315716549,1,1
"9118",166.478350453212,43.5339744869049,1999,21.3891983638978,1,1
"9119",174.236923930354,18.4119158670806,1999,0,2,1
"9120",157.929444731694,33.3422285288621,1999,22.6760197053814,1,1
"9121",158.430416815273,26.7097241080159,1999,0,1,1
"9122",151.953026538171,33.2783556386414,1999,0,1,1
"9123",166.008819715803,23.5212244447041,1999,24.4360944039575,1,1
"9124",163.16614583435,34.7453965931242,1999,75.7075435906915,1,1
"9125",173.999115772479,34.6985755207865,1999,318.934279282356,2,1
"9126",162.920705078417,43.6886558622486,1999,8.66149789591113,1,1
"9127",158.764859939717,44.9811544882027,1999,0,1,1
"9128",136.554661712844,34.5730954319105,1999,0,0,1
"9129",151.861473962287,32.350899070493,1999,0,1,1
"9130",151.191835893861,21.4154289962943,1999,0,1,1
"9131",152.579987881822,7.94256966436307,1999,0,1,1
"9132",161.674022260704,38.1634315283854,1999,37.6983963189083,1,1
"9133",147.134047033014,2.54561055332862,1999,0,0,1
"9134",165.185769310355,30.7361420816718,1999,37.9718707319513,1,1
"9135",159.936633884191,35.3406304047498,1999,32.1597285021615,1,1
"9136",149.906806153475,14.463752726859,1999,0,0,1
"9137",147.282131756334,39.8753479400037,1999,0,0,1
"9138",162.156060178702,43.9011330378112,1999,0,1,1
"9139",165.044567455831,32.4134779271182,1999,156.77230945156,1,1
"9140",161.425449421776,32.0946205381079,1999,24.8543776492913,1,1
"9141",153.116982456605,48.1025774891017,1999,0,1,1
"9142",148.203125818183,32.2270674890213,1999,0,0,1
"9143",148.391323399408,24.6200244717126,1999,0,0,1
"9144",158.506536520296,29.905996799958,1999,20.472130588897,1,1
"9145",147.436674143728,37.9257396253962,1999,0,0,1
"9146",166.416189903054,30.2460072338971,1999,99.5218354076136,1,1
"9147",177.511277581884,29.4954699391862,1999,183.024769621928,2,1
"9148",156.821363474063,36.1701722291731,1999,22.4777072272166,1,1
"9149",173.973087661342,45.5626835973649,1999,19.9068448654473,2,1
"9150",143.067534550084,37.8750325073638,1999,0,0,1
"9151",149.830944650961,28.9829685202263,1999,0,0,1
"9152",171.823271649973,13.4313240924491,1999,0,2,1
"9153",163.258276418973,17.8615988845404,1999,9.26076653454849,1,1
"9154",171.338459800171,19.5991030302924,1999,18.5730113016907,2,1
"9155",147.009455824983,23.1069631109812,1999,0,0,1
"9156",142.220566698852,30.1647483787632,1999,0,0,1
"9157",152.91119207652,32.856803351107,1999,0,1,1
"9158",148.982945830527,28.9156869124053,1999,7.98748281310189,0,1
"9159",138.734951102223,29.5598698161369,1999,0,0,1
"9160",149.392284431498,40.259656341954,1999,0,0,1
"9161",162.075608690561,25.6121441196856,1999,0,1,1
"9162",152.755617195114,44.1001964780183,1999,0,1,1
"9163",169.334198029016,34.8176340463835,1999,153.2958701972,1,1
"9164",168.974840450155,32.8177025479632,1999,152.467615079755,1,1
"9165",164.299471939816,24.0565748149553,1999,0,1,1
"9166",148.276969290976,33.7065900187729,1999,0,0,1
"9167",155.74801364598,18.7551661757591,1999,0,1,1
"9168",160.532330316153,28.5949234120682,1999,58.0706677299664,1,1
"9169",169.062196019856,18.0750358667388,1999,7.24774218106734,1,1
"9170",159.864853875439,23.2088045606987,1999,0,1,1
"9171",160.968709286267,12.7318162920617,1999,0,1,1
"9172",156.707907787349,21.5849227361702,1999,12.5909436566775,1,1
"9173",162.25231946591,24.5471896455904,1999,0,1,1
"9174",164.77248428812,34.9531730995981,1999,72.7159196785631,1,1
"9175",161.150814580627,25.0440059694543,1999,0,1,1
"9176",162.008824411834,26.5478388270184,1999,33.7380913337483,1,1
"9177",161.2020393504,40.0294877379347,1999,18.0390355430672,1,1
"9178",140.728682499447,30.9073574897721,1999,0,0,1
"9179",161.507008027194,17.3151693399266,1999,0,1,1
"9180",179.079014400694,34.1740442375905,1999,363.021730135707,2,1
"9181",163.283719538624,28.9347716106838,1999,31.5619143728076,1,1
"9182",137.76391062333,7.95848771623142,1999,0,0,1
"9183",167.467070612688,28.4486769782481,1999,84.4387754587286,1,1
"9184",140.87353590741,22.1203971831646,1999,0,0,1
"9185",158.021908885548,23.2284478643192,1999,0,1,1
"9186",156.982771996575,30.5206252454542,1999,10.787946262613,1,1
"9187",160.815594707687,33.0473449245408,1999,29.9575818425716,1,1
"9188",160.067265309939,35.6024109945401,1999,67.7792089563741,1,1
"9189",141.569266736577,8.88740451094569,1999,0,0,1
"9190",167.113568285895,20.7391893763703,1999,0,1,1
"9191",159.03511876852,33.5360402600234,1999,31.2265033467692,1,1
"9192",171.461863514328,20.7164551574996,1999,8.92705154232948,2,1
"9193",157.780963606025,15.0811273814856,1999,0,1,1
"9194",161.208473675327,37.8678246183452,1999,22.5911743117758,1,1
"9195",158.054946055784,38.5620692523458,1999,28.2798459729835,1,1
"9196",164.950782663775,19.0077509261451,1999,0,1,1
"9197",166.594351682441,14.1178782497234,1999,0,1,1
"9198",155.819456645228,20.8416740839593,1999,0,1,1
"9199",158.832212897407,32.5573842571432,1999,43.3277049783499,1,1
"9200",157.887886612894,31.409110080533,1999,38.8885117564267,1,1
"9201",148.522060620067,23.4643066262939,1999,0,0,1
"9202",152.698056713238,11.7735672313147,1999,0,1,1
"9203",154.625896048141,32.6832786171476,1999,11.762815432102,1,1
"9204",154.436390602844,27.5697927775498,1999,0,1,1
"9205",173.967155483057,34.2188934079224,1999,235.961656889511,2,1
"9206",153.902644354187,14.6527935516191,1999,0,1,1
"9207",149.575197544704,28.5931946049684,1999,0,0,1
"9208",165.864299711346,32.5300366297172,1999,150.423328988122,1,1
"9209",151.038322621013,15.1408391058331,1999,0,1,1
"9210",148.557736359613,33.7847597365503,1999,0,0,1
"9211",173.420094957664,25.0431709370439,1999,39.3524113733784,2,1
"9212",154.943490341714,35.5617360260013,1999,15.7351560823468,1,1
"9213",167.448263357775,38.1830238809913,1999,118.247544639995,1,1
"9214",137.301169113826,40.065669663449,1999,0,0,1
"9215",155.472848900458,24.0140340509226,1999,0,1,1
"9216",153.07272023182,22.0136090528417,1999,0,1,1
"9217",154.911795650733,46.4479365331629,1999,8.03255114768548,1,1
"9218",169.060811065734,21.5398607605815,1999,21.4320435473186,1,1
"9219",152.600761417626,26.7384920588462,1999,0,1,1
"9220",156.107608126037,13.4965886081517,1999,0,1,1
"9221",159.40374857904,36.5431868969786,1999,27.9409702968282,1,1
"9222",154.429480530913,40.8143827379096,1999,25.3492103615251,1,1
"9223",165.711785371409,23.4277099680164,1999,23.0709941894839,1,1
"9224",162.707218320771,31.7914418924698,1999,72.8430561590148,1,1
"9225",157.414265211592,24.1758751689732,1999,0,1,1
"9226",138.71323975159,22.4711630009495,1999,0,0,1
"9227",137.796913804264,30.9989915027922,1999,0,0,1
"9228",142.696692791805,34.2884411023474,1999,0,0,1
"9229",157.72945911488,40.2918827099257,1999,12.4623458884201,1,1
"9230",138.758252933528,24.6625496279007,1999,0,0,1
"9231",146.952574284805,23.5513835016023,1999,0,0,1
"9232",148.95347873532,40.7953966895898,1999,0,0,1
"9233",153.135289764316,34.3073923458689,1999,19.3367048243312,1,1
"9234",144.091505844879,13.9334773139039,1999,0,0,1
"9235",151.792412308758,35.5411878950016,1999,10.0004347925498,1,1
"9236",156.539999564701,21.7151513347813,1999,0,1,1
"9237",148.795050862989,27.2583988414296,1999,0,0,1
"9238",150.975072782031,37.5497419961016,1999,0,1,1
"9239",142.066757070449,31.5840115580391,1999,0,0,1
"9240",183.48998718666,25.3814346344502,1999,32.771957096344,2,1
"9241",145.036664730185,19.4650375052614,1999,0,0,1
"9242",150.776860340292,16.1143899696586,1999,0,1,1
"9243",165.622821248724,41.1797390934156,1999,75.7222482914315,1,1
"9244",161.626249063998,36.3398824615388,1999,76.362389025634,1,1
"9245",145.903956014298,29.8078707728061,1999,0,0,1
"9246",148.32628339072,25.0142575224713,1999,0,0,1
"9247",168.675867107268,25.9222801510372,1999,22.9312702902801,1,1
"9248",167.073527961209,36.0843813609175,1999,164.145904280946,1,1
"9249",153.189749153658,19.4474332273058,1999,0,1,1
"9250",166.375058180171,29.8537228875878,1999,126.448041627367,1,1
"9251",161.611207767429,40.3233380486321,1999,12.5370884675068,1,1
"9252",152.541390577327,37.9143704182672,1999,0,1,1
"9253",178.96709954929,30.1014730203767,1999,194.316108236591,2,1
"9254",168.092313401571,37.2705339269427,1999,181.092640785777,1,1
"9255",168.621477960724,27.9264905896727,1999,74.5495753458616,1,1
"9256",151.798170908112,32.2753548022299,1999,0,1,1
"9257",140.692387252832,20.9479777498856,1999,0,0,1
"9258",170.731242027266,20.6096783038029,1999,25.5885224298427,2,1
"9259",144.69262641129,37.1661787750973,1999,0,0,1
"9260",155.565995661937,36.1054753609002,1999,12.6462000068632,1,1
"9261",134.535087731979,39.3013646404007,1999,0,0,1
"9262",153.048931057189,38.7248359825067,1999,13.3152601896841,1,1
"9263",163.477041701657,42.470596250635,1999,36.334993023783,1,1
"9264",162.144706540709,27.7792970277988,1999,10.0077853366749,1,1
"9265",164.310800149574,21.6606783036037,1999,18.1737309999606,1,1
"9266",139.49400760909,23.1140419393756,1999,0,0,1
"9267",160.420726973306,37.137270979996,1999,51.5950152321737,1,1
"9268",178.977564160668,41.2508926921759,1999,74.864358965004,2,1
"9269",179.512110623951,27.432492277546,1999,106.406795864294,2,1
"9270",162.486298009978,21.4625467559688,1999,10.7269533849654,1,1
"9271",160.612865553495,36.9195088512105,1999,33.9591849143731,1,1
"9272",163.215668354539,32.0106080207753,1999,68.6404813447202,1,1
"9273",142.352656201147,31.5212844750251,1999,0,0,1
"9274",162.290791856678,45.5799037372855,1999,7.33282862912963,1,1
